1;0.47;0.5;0.57;0.4444444444444444
2;0.53;0.56;0.64;0.5
3;0.6;0.65;0.79;0.55
4;0.5;0.55;0.64;0.47368421052631576
5;0.5;0.57;0.71;0.47619047619047616
6;0.6;0.63;0.71;0.5555555555555556
7;0.4;0.47;0.57;0.4
8;0.6;0.57;0.57;0.5714285714285714
