1;0.67;0.17;0.09;1.0
2;0.47;0.43;0.55;0.35294117647058826
3;0.67;0.29;0.18;0.6666666666666666
4;0.43;0.32;0.36;0.2857142857142857
5;0.63;0.0;0.0;0.0
6;0.5;0.4;0.45;0.35714285714285715
7;0.63;0.42;0.36;0.5
8;0.57;0.43;0.45;0.4166666666666667
