classificador;data;sinalcompra;acertou;openprice;closeprice;vlrcompra;vlrvenda;lucrobrutoR;impostorendaR;custotransacaoR;lucroliquidoR;lucrobrutoP;lucroliquidoP;custotransacaoP;custotransacaoAcumuladoP;lucrobrutoAcumuladoP;lucroliquidoAcumuladoP;evolucaoCapitalR;impostoRendaAcumuladoR
7;20170705;1;N;9.11;8.98;9110.00;8980.00;-130.00;0.00;0.00;-138.57;-1.43;-1.11;-0.31;-0.31;-1.43;-1.11;-138.57;0.00
7;20170706;1;N;9.02;8.97;9020.00;8970.00;-50.00;0.00;0.00;-58.56;-0.55;-0.43;-0.12;-0.44;-1.98;-1.55;-197.13;0.00
7;20170711;1;N;9.22;9.20;9220.00;9200.00;-20.00;0.00;0.00;-28.65;-0.22;-0.17;-0.05;-0.48;-2.20;-1.71;-225.78;0.00
7;20170720;1;N;9.21;9.20;9210.00;9200.00;-10.00;0.00;0.00;-18.65;-0.11;-0.08;-0.02;-0.51;-2.31;-1.80;-244.42;0.00
7;20170725;1;N;9.28;9.17;9280.00;9170.00;-110.00;0.00;0.00;-118.64;-1.19;-0.92;-0.26;-0.77;-3.49;-2.72;-363.06;0.00
7;20170804;1;S;9.65;9.82;9650.00;9820.00;170.00;0.00;8.88;161.12;1.76;1.37;0.39;-0.38;-1.73;-1.35;-201.94;0.00
