1;0.63;0.0;0.0;0.0
2;0.57;0.38;0.4;0.36363636363636365
3;0.73;0.43;0.3;0.75
4;0.57;0.38;0.4;0.36363636363636365
5;0.63;0.0;0.0;0.0
6;0.7;0.57;0.6;0.5454545454545454
7;0.77;0.46;0.3;1.0
8;0.43;0.11;0.1;0.1111111111111111
