1;0.6;0.65;0.73;0.5789473684210527
2;0.7;0.69;0.67;0.7142857142857143
3;0.53;0.56;0.6;0.5294117647058824
4;0.63;0.7;0.87;0.5909090909090909
5;0.73;0.73;0.73;0.7333333333333333
6;0.73;0.71;0.67;0.7692307692307693
7;0.73;0.71;0.67;0.7692307692307693
8;0.6;0.65;0.73;0.5789473684210527
