1;0.7;0.82;1.0;0.7
2;0.57;0.68;0.67;0.7
3;0.6;0.74;0.81;0.68
4;0.63;0.76;0.81;0.7083333333333334
5;0.7;0.82;1.0;0.7
6;0.53;0.68;0.71;0.6521739130434783
7;0.63;0.78;0.9;0.6785714285714286
8;0.5;0.67;0.71;0.625
