classificador;data;sinalcompra;acertou;openprice;closeprice;vlrcompra;vlrvenda;lucrobrutoR;impostorendaR;custotransacaoR;lucroliquidoR;lucrobrutoP;lucroliquidoP;custotransacaoP;custotransacaoAcumuladoP;lucrobrutoAcumuladoP;lucroliquidoAcumuladoP;evolucaoCapitalR;impostoRendaAcumuladoR
7;20170706;1;N;25.50;25.00;25500.00;25000.00;-500.00;0.00;0.00;-514.54;-1.96;-1.53;-0.43;-0.43;-1.96;-1.53;-514.54;0.00
7;20170707;1;S;25.00;26.00;25000.00;26000.00;1000.00;97.02;111.93;888.07;4.00;3.12;0.88;0.45;2.04;1.59;373.54;97.02
7;20170801;1;S;25.86;26.35;25860.00;26350.00;490.00;94.99;110.03;379.97;1.89;1.48;0.42;0.87;3.93;3.07;753.51;192.01
7;20170803;1;N;26.03;25.84;26030.00;25840.00;-190.00;0.00;0.00;-204.85;-0.73;-0.57;-0.16;0.70;3.20;2.50;548.66;192.01
7;20170804;1;S;26.03;26.49;26030.00;26490.00;460.00;88.98;104.07;355.93;1.77;1.38;0.39;1.09;4.97;3.88;904.59;280.99
7;20170807;1;N;26.56;26.50;26560.00;26500.00;-60.00;0.00;0.00;-75.09;-0.23;-0.18;-0.05;1.04;4.75;3.70;829.49;280.99
