1;0.63;0.35;0.25;0.6
2;0.67;0.55;0.5;0.6
3;0.63;0.35;0.25;0.6
4;0.57;0.43;0.42;0.45454545454545453
5;0.63;0.35;0.25;0.6
6;0.63;0.59;0.67;0.5333333333333333
7;0.73;0.64;0.58;0.7
8;0.57;0.52;0.58;0.4666666666666667
