1;0.57;0.13;0.08;0.5
2;0.37;0.17;0.15;0.2
3;0.5;0.0;0.0;0.0
4;0.5;0.35;0.31;0.4
5;0.57;0.0;0.0;0.0
6;0.33;0.29;0.31;0.26666666666666666
7;0.6;0.14;0.08;1.0
8;0.5;0.12;0.08;0.25
