classificador;data;sinalcompra;acertou;openprice;closeprice;vlrcompra;vlrvenda;lucrobrutoR;impostorendaR;custotransacaoR;lucroliquidoR;lucrobrutoP;lucroliquidoP;custotransacaoP;custotransacaoAcumuladoP;lucrobrutoAcumuladoP;lucroliquidoAcumuladoP;evolucaoCapitalR;impostoRendaAcumuladoR
7;20170705;1;N;13.36;13.06;13360.00;13060.00;-300.00;0.00;0.00;-310.09;-2.25;-1.75;-0.49;-0.49;-2.25;-1.75;-310.09;0.00
7;20170706;1;N;13.20;13.16;13200.00;13160.00;-40.00;0.00;0.00;-50.12;-0.30;-0.24;-0.07;-0.56;-2.55;-1.99;-360.21;0.00
7;20170717;1;N;14.28;14.14;14280.00;14140.00;-140.00;0.00;0.00;-150.49;-0.98;-0.76;-0.22;-0.78;-3.53;-2.75;-510.70;0.00
7;20170726;1;S;13.87;14.02;13870.00;14020.00;150.00;0.00;10.44;139.56;1.08;0.84;0.24;-0.54;-2.45;-1.91;-371.14;0.00
7;20170810;1;S;13.77;14.00;13770.00;14000.00;230.00;0.00;10.44;219.56;1.67;1.30;0.37;-0.17;-0.78;-0.61;-151.58;0.00
