20170703;34.2;34.79;33.85;34.44;34.1;33.9;34.1;4191;1898700;6539507100;1
20170704;34.09;34.79;33.97;34.42;34.35;34.35;34.42;3013;425300;1464086700;1
20170705;34.24;35.1;34.24;34.71;34.34;34.34;34.35;6248;1368500;4750001600;0
20170706;34.5;34.59;33.31;33.72;33.8;33.76;33.8;8003;1421800;4794567500;0
20170707;33.81;34.17;33.07;33.55;33.56;33.5;33.56;6564;1215400;4077725700;1
20170710;33.58;34.75;33.58;34.44;34.49;34.45;34.49;7353;1247100;4295917800;0
20170711;34.65;34.82;34.05;34.53;34.57;34.57;34.58;4580;767900;2652018000;1
20170712;34.89;35.21;34.41;34.87;35.09;35.09;35.1;8341;1314500;4584434700;1
20170713;35.09;35.78;35.03;35.49;35.5;35.46;35.5;5180;1234800;4383115400;1
20170714;35.62;36.12;35.46;35.88;36.12;36.04;36.14;4287;871300;3126547400;1
20170717;36.4;38.73;36.39;38.0;38.0;38.0;38.1;9819;2028100;7708376700;1
20170718;37.9;38.46;37.59;38.14;38.26;38.15;38.26;8829;1500200;5722544900;1
20170719;38.85;39.56;38.75;39.24;39.26;39.25;39.26;9781;2297800;9017173500;1
20170720;39.45;40.22;39.34;39.82;39.88;39.82;39.88;1214;2068100;8236973900;0
20170721;39.87;40.0;38.49;38.83;38.85;38.79;38.85;3400;2538100;9856069600;0
20170724;38.83;38.84;37.88;38.2;38.24;38.2;38.24;9053;1427100;5452413600;1
20170725;38.08;38.73;38.08;38.54;38.51;38.5;38.51;7951;1437300;5539550900;0
20170726;38.6;38.75;38.02;38.43;38.43;38.25;38.43;7395;1262800;4853765200;0
20170727;38.67;38.8;37.92;38.12;38.0;38.0;38.02;8148;1429100;5448711900;0
20170728;38.34;38.34;37.5;37.72;37.74;37.74;37.76;5912;921300;3475313100;0
20170731;37.74;37.99;37.11;37.36;37.31;37.31;37.36;4214;907400;3390662600;1
20170801;37.15;37.56;37.15;37.37;37.38;37.37;37.38;5372;900900;3367472000;1
20170802;37.49;39.2;37.25;38.55;38.86;38.85;38.86;2860;3001300;11570558500;0
20170803;38.96;38.96;37.89;38.08;38.22;38.17;38.22;7914;2156500;8213196700;1
20170804;38.65;39.99;38.65;39.48;39.77;39.74;39.77;7899;1754900;6929476700;1
20170807;39.75;40.12;39.75;39.97;40.0;39.94;40.0;5950;1228900;4912358100;0
20170808;40.0;40.07;38.8;39.39;39.11;39.09;39.12;7878;1318500;5194716100;0
20170809;39.08;39.08;38.24;38.46;38.6;38.35;38.6;5456;966400;3717557300;0
20170810;38.69;38.93;37.41;37.9;37.86;37.84;37.86;5612;968500;3670757500;1
20170811;37.58;38.32;37.26;37.82;37.73;37.73;37.75;7564;1285300;4860687300;1
