20,20170731;8.52;8.56;8.39;8.48;8.52;8.51;8.52;6566;4345600;3687642800;0
21,20170801;8.52;8.61;8.41;8.47;8.49;8.48;8.49;6911;4081000;3459853200;1
22,20170802;8.5;8.7;8.46;8.59;8.69;8.67;8.69;9724;7429000;6384630900;1
23,20170803;8.69;8.85;8.64;8.73;8.8;8.8;8.81;7795;4101200;3582867300;0
24,20170804;8.86;8.92;8.74;8.84;8.85;8.85;8.87;7305;3968600;3508992900;1
25,20170807;8.83;9.09;8.82;9.0;9.06;9.04;9.06;4578;6140800;5528142800;0
26,20170808;9.01;9.05;8.82;8.93;8.88;8.87;8.88;1066;6275100;5605137300;0
27,20170809;8.8;8.83;8.62;8.69;8.62;8.62;8.63;9690;4754400;4132418300;0
28,20170810;8.59;8.59;8.2;8.3;8.2;8.19;8.2;3164;8667300;7198054100;0
29,20170811;8.25;8.26;7.8;8.04;8.13;8.12;8.14;5682;10868700;8744236600;1
0,classificador;data;sinalcompra;acertou;openprice;closeprice;vlrcompra;vlrvenda;lucrobrutoR;impostorendaR;custotransacaoR;lucroliquidoR;lucrobrutoP;lucroliquidoP;custotransacaoP;custotransacaoAcumuladoP;lucrobrutoAcumuladoP;lucroliquidoAcumuladoP;evolucaoCapitalR;impostoRendaAcumuladoR
1,7;20170705;1;S;8.33;8.55;8330.00;8550.00;220.00;42.32;50.72;169.28;2.64;2.06;0.58;0.58;2.64;2.06;169.28;42.32
2,7;20170706;1;N;8.60;8.32;8600.00;8320.00;-280.00;0.00;0.00;-288.32;-3.26;-2.54;-0.72;-0.14;-0.61;-0.48;-119.04;42.32
3,7;20170710;1;S;8.53;8.65;8530.00;8650.00;120.00;10.31;18.75;101.25;1.41;1.10;0.31;0.17;0.79;0.62;-17.80;52.63
4,7;20170711;1;S;8.70;8.82;8700.00;8820.00;120.00;22.30;30.81;89.19;1.38;1.08;0.30;0.48;2.17;1.69;71.40;74.93
5,7;20170724;1;N;8.92;8.85;8920.00;8850.00;-70.00;0.00;0.00;-78.52;-0.78;-0.61;-0.17;0.31;1.39;1.08;-7.12;74.93
6,7;20170725;1;N;8.88;8.60;8880.00;8600.00;-280.00;0.00;0.00;-288.42;-3.15;-2.46;-0.69;-0.39;-1.77;-1.38;-295.55;74.93
7,7;20170726;1;N;8.60;8.44;8600.00;8440.00;-160.00;0.00;0.00;-168.36;-1.86;-1.45;-0.41;-0.80;-3.63;-2.83;-463.91;74.93
8,7;20170727;1;S;8.40;8.44;8400.00;8440.00;40.00;0.00;8.36;31.64;0.48;0.37;0.10;-0.69;-3.15;-2.46;-432.28;74.93
9,7;20170728;1;N;8.52;8.52;8520.00;8520.00;0.00;0.00;0.00;-8.39;0.00;0.00;0.00;-0.69;-3.15;-2.46;-440.67;74.93
10,7;20170731;1;N;8.52;8.49;8520.00;8490.00;-30.00;0.00;0.00;-38.38;-0.35;-0.27;-0.08;-0.77;-3.50;-2.73;-479.05;74.93
11,7;20170801;1;S;8.50;8.69;8500.00;8690.00;190.00;0.00;8.46;181.54;2.24;1.74;0.49;-0.28;-1.27;-0.99;-297.51;74.93
12,7;20170802;1;S;8.69;8.80;8690.00;8800.00;110.00;0.00;8.50;101.50;1.27;0.99;0.28;-0.00;-0.00;-0.00;-196.01;74.93
13,7;20170810;1;N;8.25;8.13;8250.00;8130.00;-120.00;0.00;0.00;-128.25;-1.45;-1.13;-0.32;-0.32;-1.46;-1.14;-324.26;74.93
0,Serie; media; desvioPadrao; desvioAbsoluto; mediana; quantil; minimo; maximo; amplitude; variancia
1,PrecoAbertura;8.67;0.28;0.24;8.70;8.70;8.10;9.08;0.98;0.08
2,PrecoFechamento;8.65;0.29;0.24;8.67;8.67;8.13;9.07;0.94;0.08
3,PrecoMaximo;8.77;0.28;0.24;8.84;8.84;8.18;9.14;0.96;0.08
4,PrecoMinimo;8.53;0.31;0.27;8.59;8.59;7.80;8.97;1.17;0.10
5,PrecoMedio;8.64;0.30;0.26;8.65;8.65;8.04;9.04;1.00;0.09
6,PrecoMelhorCompra;8.66;0.28;0.24;8.67;8.67;8.14;9.07;0.93;0.08
7,PrecoMelhor;8.64;0.28;0.24;8.65;8.65;8.12;9.04;0.92;0.08
