0,data;openPrice;maxPrice;minPrice;avgPrice;closePrice;bestPrice;bestBidPrice;numTrader;amountTrader;volumeFinanc;classe
0,20170703;12.46;12.7;12.21;12.51;12.6;12.56;12.6;3662;1353300;1693665300;1
1,20170704;12.52;12.67;12.44;12.56;12.65;12.65;12.66;1721;462700;581357800;1
2,20170705;13.25;13.69;13.08;13.45;13.63;13.57;13.64;7956;2930900;3944339000;0
3,20170706;16.05;16.14;14.9;15.49;15.83;15.83;15.85;4532;6138300;9511725300;1
4,20170707;15.86;16.48;15.74;16.03;15.9;15.9;15.91;910;3058800;4905443300;0
5,20170710;15.9;16.2;14.96;15.43;15.25;15.25;15.3;363;3846100;5937179700;0
6,20170711;15.2;15.43;14.68;14.86;14.72;14.72;14.75;2473;3379800;5022953600;1
7,20170712;14.87;15.36;14.69;14.97;15.19;15.19;15.26;9660;2904800;4351499300;1
8,20170713;15.19;15.39;15.06;15.2;15.3;15.28;15.3;3859;1073100;1631246800;0
9,20170714;15.32;15.4;14.42;14.81;14.59;14.59;14.6;7913;2854800;4228596700;0
10,20170717;14.6;14.66;14.1;14.2;14.19;14.18;14.19;6693;2367300;3363036800;1
11,20170718;14.31;14.7;14.14;14.41;14.52;14.52;14.54;4763;3365900;4853580700;0
12,20170719;14.6;14.78;14.15;14.35;14.19;14.19;14.2;5576;1292800;1855583600;0
13,20170720;14.29;14.46;14.05;14.24;14.05;14.05;14.18;4136;1614400;2299030600;0
14,20170721;14.1;14.2;13.92;14.04;14.02;14.01;14.03;3186;982100;1378931500;0
15,20170724;13.96;14.08;13.74;13.87;13.82;13.82;13.84;3254;1210800;1680137000;1
16,20170725;14.0;14.24;13.84;14.08;14.07;14.06;14.07;4373;1525500;2149248000;0
17,20170726;14.1;14.22;13.54;13.7;13.6;13.58;13.6;3968;1189100;1628801600;0
18,20170727;13.73;13.83;13.37;13.59;13.55;13.54;13.55;2691;887900;1206669000;1
19,20170728;13.6;13.92;13.29;13.64;13.9;13.85;13.9;4870;2839200;3873304600;0
20,20170731;13.97;14.09;13.45;13.62;13.5;13.49;13.5;5382;2035100;2772536100;0
21,20170801;13.6;13.7;13.47;13.6;13.58;13.58;13.59;5453;1829000;2488694200;0
22,20170802;13.58;13.6;13.34;13.45;13.42;13.42;13.44;6796;2048000;2755216200;1
23,20170803;13.48;13.89;13.34;13.66;13.82;13.82;13.87;6444;2268000;3098938500;1
24,20170804;13.87;14.39;13.84;14.22;14.25;14.25;14.28;6805;2553700;3631869500;1
25,20170807;14.35;14.48;13.99;14.17;14.43;14.4;14.43;7732;3197500;4534019000;0
26,20170808;14.41;14.68;14.19;14.48;14.37;14.37;14.38;7021;1800000;2606854100;0
27,20170809;14.3;14.4;14.01;14.18;14.15;14.14;14.15;4620;2060100;2921470500;0
28,20170810;14.11;14.13;13.6;13.76;13.65;13.62;13.65;4358;1379700;1898657600;1
29,20170811;13.5;13.74;13.46;13.68;13.73;13.7;13.73;4581;1670100;2284179900;0
0,classificador;data;sinalcompra;acertou;openprice;closeprice;vlrcompra;vlrvenda;lucrobrutoR;impostorendaR;custotransacaoR;lucroliquidoR;lucrobrutoP;lucroliquidoP;custotransacaoP;custotransacaoAcumuladoP;lucrobrutoAcumuladoP;lucroliquidoAcumuladoP;evolucaoCapitalR;impostoRendaAcumuladoR
1,7;20170713;1;N;15.32;14.59;15320.00;14590.00;-730.00;0.00;0.00;-740.66;-4.77;-3.72;-1.05;-1.05;-4.77;-3.72;-740.66;0.00
2,7;20170714;1;N;14.60;14.19;14600.00;14190.00;-410.00;0.00;0.00;-420.51;-2.81;-2.19;-0.62;-1.67;-7.57;-5.91;-1161.16;0.00
3,7;20170719;1;N;14.29;14.05;14290.00;14050.00;-240.00;0.00;0.00;-250.46;-1.68;-1.31;-0.37;-2.04;-9.25;-7.22;-1411.62;0.00
4,7;20170720;1;N;14.10;14.02;14100.00;14020.00;-80.00;0.00;0.00;-90.44;-0.57;-0.44;-0.12;-2.16;-9.82;-7.66;-1502.06;0.00
5,7;20170721;1;N;13.96;13.82;13960.00;13820.00;-140.00;0.00;0.00;-150.37;-1.00;-0.78;-0.22;-2.38;-10.82;-8.44;-1652.43;0.00
6,7;20170724;1;S;14.00;14.07;14000.00;14070.00;70.00;0.00;10.46;59.54;0.50;0.39;0.11;-2.27;-10.32;-8.05;-1592.89;0.00
7,7;20170725;1;N;14.10;13.60;14100.00;13600.00;-500.00;0.00;0.00;-510.29;-3.55;-2.77;-0.78;-3.05;-13.87;-10.82;-2103.18;0.00
8,7;20170726;1;N;13.73;13.55;13730.00;13550.00;-180.00;0.00;0.00;-190.27;-1.31;-1.02;-0.29;-3.34;-15.18;-11.84;-2293.45;0.00
0,Serie; media; desvioPadrao; desvioAbsoluto; mediana; quantil; minimo; maximo; amplitude; variancia
1,PrecoAbertura;14.24;0.88;0.66;14.11;14.11;12.46;16.05;3.59;0.78
2,PrecoFechamento;14.15;0.79;0.59;14.06;14.06;12.60;15.90;3.30;0.62
3,PrecoMaximo;14.46;0.91;0.68;14.32;14.32;12.67;16.48;3.81;0.83
4,PrecoMinimo;13.90;0.75;0.57;13.88;13.88;12.21;15.74;3.53;0.57
5,PrecoMedio;14.14;0.79;0.59;14.12;14.12;12.51;16.03;3.52;0.63
6,PrecoMelhorCompra;14.17;0.79;0.59;14.11;14.11;12.60;15.91;3.31;0.63
7,PrecoMelhor;14.14;0.79;0.59;14.05;14.05;12.56;15.90;3.34;0.63
