7,7;20170713;1;S;14.73;14.78;14730.00;14780.00;50.00;7.85;18.58;31.42;0.34;0.26;0.07;0.66;2.99;2.33;252.16;103.46
8,7;20170714;1;N;14.75;14.74;14750.00;14740.00;-10.00;0.00;0.00;-20.71;-0.07;-0.05;-0.01;0.64;2.92;2.28;231.45;103.46
9,7;20170717;1;N;14.74;14.59;14740.00;14590.00;-150.00;0.00;0.00;-160.66;-1.02;-0.79;-0.22;0.42;1.91;1.49;70.79;103.46
10,7;20170718;1;N;14.66;14.54;14660.00;14540.00;-120.00;0.00;0.00;-130.64;-0.82;-0.64;-0.18;0.24;1.09;0.85;-59.84;103.46
11,7;20170720;1;S;14.57;14.71;14570.00;14710.00;140.00;25.86;36.56;103.44;0.96;0.75;0.21;0.45;2.05;1.60;43.59;129.32
12,7;20170724;1;N;14.75;14.46;14750.00;14460.00;-290.00;0.00;0.00;-300.61;-1.97;-1.53;-0.43;0.02;0.08;0.06;-257.01;129.32
13,7;20170802;1;S;14.50;14.55;14500.00;14550.00;50.00;7.87;18.51;31.49;0.34;0.27;0.08;0.09;0.43;0.33;-225.53;137.19
14,7;20170804;1;S;14.81;14.92;14810.00;14920.00;110.00;19.84;30.62;79.38;0.74;0.58;0.16;0.26;1.17;0.91;-146.15;157.03
15,7;20170810;1;N;14.58;14.15;14580.00;14150.00;-430.00;0.00;0.00;-440.49;-2.95;-2.30;-0.65;-0.39;-1.78;-1.39;-586.64;157.03
0,Serie; media; desvioPadrao; desvioAbsoluto; mediana; quantil; minimo; maximo; amplitude; variancia
1,PrecoAbertura;14.55;0.22;0.17;14.57;14.57;14.12;14.94;0.82;0.05
2,PrecoFechamento;14.53;0.21;0.17;14.52;14.52;14.13;14.93;0.80;0.05
3,PrecoMaximo;14.67;0.19;0.14;14.69;14.69;14.32;15.07;0.75;0.04
4,PrecoMinimo;14.40;0.20;0.16;14.42;14.42;13.98;14.75;0.77;0.04
5,PrecoMedio;14.52;0.20;0.15;14.50;14.50;14.16;14.95;0.79;0.04
6,PrecoMelhorCompra;14.56;0.22;0.17;14.54;14.54;14.13;15.00;0.87;0.05
7,PrecoMelhor;14.51;0.20;0.15;14.52;14.52;14.12;14.92;0.80;0.04
