Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20081226;3123.37;3123.37;3089.34;3099.70;1022164.33
20081229;3072.24;3143.34;3072.24;3139.79;3120083.62
20081230;3109.58;3167.19;3109.58;3161.66;2861439.51
20081231;3197.64;3239.00;3197.64;3220.04;1606109.61
20090101;3197.64;3239.00;3197.64;3220.04;1606109.61
20090102;3194.85;3290.35;3194.71;3290.35;3117858.12
20090105;3328.35;3362.93;3307.99;3346.94;6343288.85
20090106;3416.49;3485.86;3407.21;3463.46;7510470.48
20090107;3523.06;3523.06;3408.23;3428.78;8010564.68
20090108;3432.20;3433.41;3359.81;3426.25;6866612.93
20090109;3416.77;3439.24;3366.60;3377.43;6637959.99
20090112;3313.73;3329.01;3284.32;3300.88;5220367.74
20090113;3225.89;3225.89;3149.74;3201.06;6562117.37
20090114;3208.77;3223.94;3015.91;3058.86;8413242.10
20090115;3061.17;3071.24;2993.00;3014.25;8258194.38
20090116;3029.94;3121.22;3029.94;3048.80;7595982.24
20090119;3014.29;3086.71;2935.63;2987.43;6449525.63
20090120;2885.65;2934.93;2851.17;2871.06;8545252.80
20090121;2816.94;2830.62;2757.85;2798.22;9866912.20
20090122;2825.70;2886.58;2817.31;2820.72;7726904.36
20090123;2786.57;2793.36;2722.57;2782.53;7596855.50
20090126;2828.25;2940.51;2819.95;2932.51;6901915.94
20090127;2984.29;2984.70;2932.12;2974.94;6440005.09
20090128;3007.89;3095.01;3007.89;3080.71;8265974.62
20090129;3069.11;3069.11;2965.13;2994.64;8120046.61
20090130;3033.45;3059.32;2990.84;3006.53;8078004.63
20090202;2964.35;2964.35;2887.46;2909.26;5594368.93
20090203;2924.16;2988.55;2901.80;2982.72;6180107.45
20090204;3016.85;3088.76;3016.46;3067.59;7952736.09
20090205;3099.34;3105.17;3037.17;3102.93;7882540.18
20090206;3132.15;3207.73;3132.15;3182.71;8356046.90
20090209;3217.81;3251.00;3188.22;3234.13;6675893.70
20090210;3162.94;3162.94;3092.64;3093.36;6909741.49
20090211;3034.35;3052.52;3012.62;3047.68;6253900.36
20090212;3024.74;3024.74;2957.76;3004.88;7819301.22
20090213;3037.59;3100.10;3015.90;3031.43;7071467.07
20090216;3003.00;3003.00;2961.27;2965.06;3361099.78
20090217;2959.65;2959.65;2861.59;2886.20;6841357.28
20090218;2884.98;2898.59;2822.54;2866.22;6515094.61
